"SoftPlot Measurement Presentation"
"Start", 3.000000000000000E+0005
"Stop", 6.000000000000000E+0009
"Points",801
"Point","X-Axis (Hz)","REF (re)","REF (im)","UUT (re)","UUT (im)","S13 (re)","S13 (im)"
492,130881545.463989257800,-15.686859130859,0.000000000000,-68.183677673340,0.000000000000,52.496818542480,0.000000000000
493,132511845.376342773400,-15.689124107361,0.000000000000,-68.228858947754,0.000000000000,52.539734840393,0.000000000000
494,134162452.790405273400,-15.692811965942,0.000000000000,-68.249404907227,0.000000000000,52.556592941284,0.000000000000
495,135833620.671630859000,-15.694216728210,0.000000000000,-68.071990966797,0.000000000000,52.377774238586,0.000000000000
496,137525605.118164063000,-15.694163322449,0.000000000000,-68.038650512695,0.000000000000,52.344487190247,0.000000000000
497,139238665.432128906000,-15.696604728699,0.000000000000,-68.179054260254,0.000000000000,52.482449531555,0.000000000000
498,140973064.145507812000,-15.697907447815,0.000000000000,-68.132232666016,0.000000000000,52.434325218201,0.000000000000
499,142729067.046142578000,-15.700807571411,0.000000000000,-68.073280334473,0.000000000000,52.372472763062,0.000000000000
500,144506943.252197266000,-15.701862335205,0.000000000000,-68.043319702148,0.000000000000,52.341457366943,0.000000000000
501,146306965.214355469000,-15.702160835266,0.000000000000,-68.145401000977,0.000000000000,52.443240165710,0.000000000000
502,148129408.791503906000,-15.705220222473,0.000000000000,-68.222274780273,0.000000000000,52.517054557800,0.000000000000
503,149974553.279296875000,-15.705444335938,0.000000000000,-67.926841735840,0.000000000000,52.221397399902,0.000000000000
504,151842681.437011719000,-15.706847190857,0.000000000000,-68.061157226563,0.000000000000,52.354310035706,0.000000000000
505,153734079.566162109000,-15.710295677185,0.000000000000,-68.034790039063,0.000000000000,52.324494361877,0.000000000000
506,155649037.514404297000,-15.710252761841,0.000000000000,-68.082374572754,0.000000000000,52.372121810913,0.000000000000
507,157587848.754882812000,-15.712152481079,0.000000000000,-68.120254516602,0.000000000000,52.408102035522,0.000000000000
508,159550810.416748047000,-15.713900566101,0.000000000000,-68.050064086914,0.000000000000,52.336163520813,0.000000000000
509,161538223.314453125000,-15.715163230896,0.000000000000,-67.766876220703,0.000000000000,52.051712989807,0.000000000000
510,163550392.030761719000,-15.717800140381,0.000000000000,-68.024459838867,0.000000000000,52.306659698486,0.000000000000
511,165587624.920410156000,-15.717943191528,0.000000000000,-68.017684936523,0.000000000000,52.299741744995,0.000000000000
512,167650234.201416016000,-15.719950675964,0.000000000000,-68.139556884766,0.000000000000,52.419606208801,0.000000000000
513,169738535.958496094000,-15.720584869385,0.000000000000,-68.085502624512,0.000000000000,52.364917755127,0.000000000000
514,171852850.230712891000,-15.723338127136,0.000000000000,-68.000579833984,0.000000000000,52.277241706848,0.000000000000
515,173993501.043457031000,-15.726149559021,0.000000000000,-68.107200622559,0.000000000000,52.381051063538,0.000000000000
516,176160816.440673828000,-15.726886749268,0.000000000000,-67.831596374512,0.000000000000,52.104709625244,0.000000000000
517,178355128.576904297000,-15.727073669434,0.000000000000,-68.004501342773,0.000000000000,52.277427673340,0.000000000000
518,180576773.718994141000,-15.728867530823,0.000000000000,-67.945327758789,0.000000000000,52.216460227966,0.000000000000
519,182826092.341552734000,-15.732538223267,0.000000000000,-67.720283508301,0.000000000000,51.987745285034,0.000000000000
520,185103429.159912109000,-15.731140136719,0.000000000000,-68.001892089844,0.000000000000,52.270751953125,0.000000000000
521,187409133.164550781000,-15.733053207397,0.000000000000,-67.838584899902,0.000000000000,52.105531692505,0.000000000000
522,189743557.718261719000,-15.734461784363,0.000000000000,-67.767501831055,0.000000000000,52.033040046692,0.000000000000
523,192107060.560302734000,-15.737821578979,0.000000000000,-67.797897338867,0.000000000000,52.060075759888,0.000000000000
524,194500003.904785156000,-15.737792015076,0.000000000000,-67.965751647949,0.000000000000,52.227959632874,0.000000000000
525,196922754.478027344000,-15.740522384644,0.000000000000,-67.905632019043,0.000000000000,52.165109634399,0.000000000000
526,199375683.554931641000,-15.742825508118,0.000000000000,-67.714134216309,0.000000000000,51.971308708191,0.000000000000
527,201859167.061035156000,-15.741606712341,0.000000000000,-67.696304321289,0.000000000000,51.954697608948,0.000000000000
528,204373585.578125000000,-15.744089126587,0.000000000000,-67.744926452637,0.000000000000,52.000837326050,0.000000000000
529,206919324.448730469000,-15.747159004211,0.000000000000,-67.632171630859,0.000000000000,51.885012626648,0.000000000000
530,209496773.815917969000,-15.749913215637,0.000000000000,-67.770256042480,0.000000000000,52.020342826843,0.000000000000
531,212106328.660644531000,-15.750241279602,0.000000000000,-67.644920349121,0.000000000000,51.894679069519,0.000000000000
532,214748388.912841797000,-15.751593589783,0.000000000000,-67.725746154785,0.000000000000,51.974152565002,0.000000000000
533,217423359.455322266000,-15.754704475403,0.000000000000,-67.484657287598,0.000000000000,51.729952812195,0.000000000000
534,220131650.242919922000,-15.755908012390,0.000000000000,-67.662719726563,0.000000000000,51.906811714172,0.000000000000
535,222873676.308105469000,-15.758009910583,0.000000000000,-67.526496887207,0.000000000000,51.768486976624,0.000000000000
536,225649857.875000000000,-15.758745193481,0.000000000000,-67.849517822266,0.000000000000,52.090772628784,0.000000000000
537,228460620.402099609000,-15.759665489197,0.000000000000,-67.576042175293,0.000000000000,51.816376686096,0.000000000000
538,231306394.625488281000,-15.761638641357,0.000000000000,-67.565795898438,0.000000000000,51.804157257080,0.000000000000
539,234187616.676757812000,-15.763552665710,0.000000000000,-67.565338134766,0.000000000000,51.801785469055,0.000000000000
540,237104728.088623047000,-15.765146255493,0.000000000000,-67.639862060547,0.000000000000,51.874715805054,0.000000000000
541,240058175.918212891000,-15.767358779907,0.000000000000,-67.601783752441,0.000000000000,51.834424972534,0.000000000000
542,243048412.790527344000,-15.769110679626,0.000000000000,-67.628623962402,0.000000000000,51.859513282776,0.000000000000
543,246075896.944824219000,-15.769943237305,0.000000000000,-67.755439758301,0.000000000000,51.985496520996,0.000000000000
544,249141092.360839844000,-15.770712852478,0.000000000000,-67.556312561035,0.000000000000,51.785599708557,0.000000000000
545,252244468.764892578000,-15.772032737732,0.000000000000,-67.598274230957,0.000000000000,51.826241493225,0.000000000000
546,255386501.759277344000,-15.775134086609,0.000000000000,-67.637786865234,0.000000000000,51.862652778625,0.000000000000
547,258567672.870605469000,-15.776412010193,0.000000000000,-67.635604858398,0.000000000000,51.859192848206,0.000000000000
548,261788469.597656250000,-15.778132438660,0.000000000000,-67.640945434570,0.000000000000,51.862812995911,0.000000000000
549,265049385.546630859000,-15.780200004578,0.000000000000,-67.689430236816,0.000000000000,51.909230232239,0.000000000000
550,268350920.436767578000,-15.781847000122,0.000000000000,-67.500747680664,0.000000000000,51.718900680542,0.000000000000
551,271693580.248046875000,-15.781994819641,0.000000000000,-67.371917724609,0.000000000000,51.589922904968,0.000000000000
552,275077877.226562500000,-15.784195899963,0.000000000000,-67.450828552246,0.000000000000,51.666632652283,0.000000000000
553,278504330.026367188000,-15.786602020264,0.000000000000,-67.471778869629,0.000000000000,51.685176849365,0.000000000000
554,281973463.762695312000,-15.788803100586,0.000000000000,-67.409416198730,0.000000000000,51.620613098145,0.000000000000
555,285485810.062988281000,-15.790797233582,0.000000000000,-67.593620300293,0.000000000000,51.802823066711,0.000000000000
556,289041907.215332031000,-15.794575691223,0.000000000000,-67.492279052734,0.000000000000,51.697703361511,0.000000000000
557,292642300.173828125000,-15.794885635376,0.000000000000,-67.343284606934,0.000000000000,51.548398971558,0.000000000000
558,296287540.710449219000,-15.799644470215,0.000000000000,-67.337272644043,0.000000000000,51.537628173828,0.000000000000
559,299978187.470214844000,-15.800784111023,0.000000000000,-67.413414001465,0.000000000000,51.612629890442,0.000000000000
560,303714806.025878906000,-15.802195549011,0.000000000000,-67.321540832520,0.000000000000,51.519345283508,0.000000000000
561,307497969.037109375000,-15.804973602295,0.000000000000,-67.434524536133,0.000000000000,51.629550933838,0.000000000000
562,311328256.254394531000,-15.807657241821,0.000000000000,-67.481407165527,0.000000000000,51.673749923706,0.000000000000
563,315206254.682128906000,-15.810144424438,0.000000000000,-67.450843811035,0.000000000000,51.640699386597,0.000000000000
564,319132558.635253906000,-15.812625885010,0.000000000000,-67.325523376465,0.000000000000,51.512897491455,0.000000000000
565,323107769.801269531000,-15.813496589661,0.000000000000,-67.295341491699,0.000000000000,51.481844902039,0.000000000000
566,327132497.404296875000,-15.815000534058,0.000000000000,-67.324142456055,0.000000000000,51.509141921997,0.000000000000
567,331207358.214843750000,-15.818971633911,0.000000000000,-67.227272033691,0.000000000000,51.408300399780,0.000000000000
568,335332976.716796875000,-15.818449974060,0.000000000000,-67.414619445801,0.000000000000,51.596169471741,0.000000000000
569,339509985.176269531000,-15.821773529053,0.000000000000,-67.401916503906,0.000000000000,51.580142974854,0.000000000000
570,343739023.697753906000,-15.823868751526,0.000000000000,-67.284492492676,0.000000000000,51.460623741150,0.000000000000
571,348020740.407714844000,-15.823806762695,0.000000000000,-67.305061340332,0.000000000000,51.481254577637,0.000000000000
572,352355791.457031250000,-15.827013015747,0.000000000000,-67.117568969727,0.000000000000,51.290555953979,0.000000000000
573,356744841.218750000000,-15.828606605530,0.000000000000,-67.219017028809,0.000000000000,51.390410423279,0.000000000000
574,361188562.292480469000,-15.828229904175,0.000000000000,-67.469169616699,0.000000000000,51.640939712524,0.000000000000
575,365687635.693359375000,-15.829835891724,0.000000000000,-67.369506835938,0.000000000000,51.539670944214,0.000000000000
576,370242750.918457031000,-15.832527160645,0.000000000000,-67.320709228516,0.000000000000,51.488182067871,0.000000000000
577,374854606.016601562000,-15.834506034851,0.000000000000,-67.386497497559,0.000000000000,51.551991462708,0.000000000000
578,379523907.782226562000,-15.836984634399,0.000000000000,-67.173011779785,0.000000000000,51.336027145386,0.000000000000
579,384251371.762695312000,-15.838005065918,0.000000000000,-67.325836181641,0.000000000000,51.487831115723,0.000000000000
580,389037722.457031250000,-15.840776443481,0.000000000000,-67.158592224121,0.000000000000,51.317815780640,0.000000000000
581,393883693.388671875000,-15.844114303589,0.000000000000,-67.228378295898,0.000000000000,51.384263992310,0.000000000000
582,398790027.178710938000,-15.845774650574,0.000000000000,-67.505233764648,0.000000000000,51.659459114075,0.000000000000
583,403757475.752441406000,-15.847540855408,0.000000000000,-67.399429321289,0.000000000000,51.551888465881,0.000000000000
584,408786800.346679688000,-15.850836753845,0.000000000000,-67.226898193359,0.000000000000,51.376061439514,0.000000000000
585,413878771.721191406000,-15.852030754089,0.000000000000,-67.099494934082,0.000000000000,51.247464179993,0.000000000000
586,419034170.237304688000,-15.853905677795,0.000000000000,-67.085487365723,0.000000000000,51.231581687927,0.000000000000
587,424253785.934082031000,-15.856988906860,0.000000000000,-67.158576965332,0.000000000000,51.301588058472,0.000000000000
588,429538418.749023438000,-15.858563423157,0.000000000000,-67.235267639160,0.000000000000,51.376704216003,0.000000000000
589,434888878.525390625000,-15.860046386719,0.000000000000,-67.268127441406,0.000000000000,51.408081054688,0.000000000000
590,440305985.239257812000,-15.861807823181,0.000000000000,-67.291885375977,0.000000000000,51.430077552795,0.000000000000
591,445790569.078613281000,-15.864864349365,0.000000000000,-67.252243041992,0.000000000000,51.387378692627,0.000000000000
592,451343470.529296875000,-15.865983963013,0.000000000000,-67.130401611328,0.000000000000,51.264417648315,0.000000000000
593,456965540.606933594000,-15.869463920593,0.000000000000,-67.417480468750,0.000000000000,51.548016548157,0.000000000000
594,462657640.865234375000,-15.871862411499,0.000000000000,-67.290969848633,0.000000000000,51.419107437134,0.000000000000
595,468420643.652343750000,-15.875645637512,0.000000000000,-67.341087341309,0.000000000000,51.465441703796,0.000000000000
596,474255432.121093750000,-15.877567291260,0.000000000000,-67.267570495605,0.000000000000,51.390003204346,0.000000000000
597,480162900.470214844000,-15.880021095276,0.000000000000,-67.294204711914,0.000000000000,51.414183616638,0.000000000000
598,486143954.038574219000,-15.882894515991,0.000000000000,-67.187896728516,0.000000000000,51.305002212524,0.000000000000
599,492199509.393066406000,-15.887547492981,0.000000000000,-67.272659301758,0.000000000000,51.385111808777,0.000000000000
600,498330494.583984375000,-15.889861106873,0.000000000000,-67.366233825684,0.000000000000,51.476372718811,0.000000000000
601,504537849.154785156000,-15.891972541809,0.000000000000,-67.443260192871,0.000000000000,51.551287651062,0.000000000000
602,510822524.400878906000,-15.894537925720,0.000000000000,-67.404647827148,0.000000000000,51.510109901428,0.000000000000
603,517185483.470703125000,-15.895774841309,0.000000000000,-67.212570190430,0.000000000000,51.316795349121,0.000000000000
604,523627701.455566406000,-15.897603988647,0.000000000000,-67.223922729492,0.000000000000,51.326318740845,0.000000000000
605,530150165.663085938000,-15.898451805115,0.000000000000,-67.286582946777,0.000000000000,51.388131141663,0.000000000000
606,536753875.629882812000,-15.901740074158,0.000000000000,-67.434562683105,0.000000000000,51.532822608948,0.000000000000
607,543439843.394531250000,-15.905162811279,0.000000000000,-67.321334838867,0.000000000000,51.416172027588,0.000000000000
608,550209093.604492188000,-15.906637191772,0.000000000000,-67.311126708984,0.000000000000,51.404489517212,0.000000000000
609,557062663.612304687000,-15.910641670227,0.000000000000,-67.275154113770,0.000000000000,51.364512443542,0.000000000000
610,564001603.769531250000,-15.914367675781,0.000000000000,-67.355293273926,0.000000000000,51.440925598145,0.000000000000
611,571026977.434570312000,-15.915954589844,0.000000000000,-67.394355773926,0.000000000000,51.478401184082,0.000000000000
612,578139861.286132812000,-15.921091079712,0.000000000000,-67.355812072754,0.000000000000,51.434720993042,0.000000000000
613,585341345.339843750000,-15.921401023865,0.000000000000,-67.432960510254,0.000000000000,51.511559486389,0.000000000000
614,592632533.246093750000,-15.922701835632,0.000000000000,-67.275230407715,0.000000000000,51.352528572083,0.000000000000
615,600014542.402343750000,-15.926280975342,0.000000000000,-67.413215637207,0.000000000000,51.486934661865,0.000000000000
616,607488504.065429688000,-15.928128242493,0.000000000000,-67.490386962891,0.000000000000,51.562258720398,0.000000000000
617,615055563.664062500000,-15.930072784424,0.000000000000,-67.499801635742,0.000000000000,51.569728851318,0.000000000000
618,622716880.813476562000,-15.933555603027,0.000000000000,-67.610290527344,0.000000000000,51.676734924316,0.000000000000
619,630473629.633789062000,-15.935746192932,0.000000000000,-67.631004333496,0.000000000000,51.695258140564,0.000000000000
620,638326998.873046875000,-15.940666198730,0.000000000000,-67.713088989258,0.000000000000,51.772422790527,0.000000000000
621,646278192.020507812000,-15.941016197205,0.000000000000,-67.599998474121,0.000000000000,51.658982276917,0.000000000000
622,654328427.644531250000,-15.943993568420,0.000000000000,-67.603462219238,0.000000000000,51.659468650818,0.000000000000
623,662478939.403320312000,-15.947742462158,0.000000000000,-67.683677673340,0.000000000000,51.735935211182,0.000000000000
624,670730976.388671875000,-15.949806213379,0.000000000000,-67.541824340820,0.000000000000,51.592018127441,0.000000000000
625,679085803.251953125000,-15.953364372253,0.000000000000,-67.627029418945,0.000000000000,51.673665046692,0.000000000000
626,687544700.330078125000,-15.954480171204,0.000000000000,-67.804542541504,0.000000000000,51.850062370300,0.000000000000
627,696108963.999023438000,-15.957902908325,0.000000000000,-67.653594970703,0.000000000000,51.695692062378,0.000000000000
628,704779906.688476562000,-15.960356712341,0.000000000000,-67.755897521973,0.000000000000,51.795540809631,0.000000000000
629,713558857.249023438000,-15.964079856873,0.000000000000,-67.757537841797,0.000000000000,51.793457984924,0.000000000000
630,722447161.083984375000,-15.969185829163,0.000000000000,-67.754684448242,0.000000000000,51.785498619080,0.000000000000
631,731446180.280273438000,-15.974090576172,0.000000000000,-67.827346801758,0.000000000000,51.853256225586,0.000000000000
632,740557293.993164062000,-15.977338790894,0.000000000000,-67.834991455078,0.000000000000,51.857652664185,0.000000000000
633,749781898.454101562000,-15.977770805359,0.000000000000,-67.876457214355,0.000000000000,51.898686408997,0.000000000000
634,759121407.389648438000,-15.977766990662,0.000000000000,-68.007019042969,0.000000000000,52.029252052307,0.000000000000
635,768577252.032226562000,-15.980896949768,0.000000000000,-67.943077087402,0.000000000000,51.962180137634,0.000000000000
636,778150881.521484375000,-15.982958793640,0.000000000000,-67.901153564453,0.000000000000,51.918194770813,0.000000000000
637,787843763.045898438000,-15.985578536987,0.000000000000,-67.841651916504,0.000000000000,51.856073379517,0.000000000000
638,797657381.992187500000,-15.989041328430,0.000000000000,-67.978607177734,0.000000000000,51.989565849304,0.000000000000
639,807593242.356445312000,-15.993237495422,0.000000000000,-68.134765625000,0.000000000000,52.141528129578,0.000000000000
640,817652866.758789062000,-15.994388580322,0.000000000000,-67.964294433594,0.000000000000,51.969905853271,0.000000000000
641,827837796.870117188000,-15.994984626770,0.000000000000,-68.157760620117,0.000000000000,52.162775993347,0.000000000000
642,838149593.562500000000,-15.999459266663,0.000000000000,-68.399177551270,0.000000000000,52.399718284607,0.000000000000
643,848589837.069335938000,-16.002153396606,0.000000000000,-68.174255371094,0.000000000000,52.172101974487,0.000000000000
644,859160127.418945312000,-16.005970001221,0.000000000000,-68.291252136230,0.000000000000,52.285282135010,0.000000000000
645,869862084.456054688000,-16.009042739868,0.000000000000,-68.045486450195,0.000000000000,52.036443710327,0.000000000000
646,880697348.291015625000,-16.011808395386,0.000000000000,-68.384780883789,0.000000000000,52.372972488403,0.000000000000
647,891667579.461914062000,-16.015583038330,0.000000000000,-68.295722961426,0.000000000000,52.280139923096,0.000000000000
648,902774459.102539062000,-16.021615982056,0.000000000000,-68.360725402832,0.000000000000,52.339109420776,0.000000000000
649,914019689.408203125000,-16.023719787598,0.000000000000,-68.447341918945,0.000000000000,52.423622131348,0.000000000000
650,925404993.655273438000,-16.028171539307,0.000000000000,-68.369903564453,0.000000000000,52.341732025146,0.000000000000
651,936932116.708984375000,-16.030481338501,0.000000000000,-68.342391967773,0.000000000000,52.311910629272,0.000000000000
652,948602825.043945312000,-16.030969619751,0.000000000000,-68.382804870605,0.000000000000,52.351835250854,0.000000000000
653,960418907.233398437000,-16.031261444092,0.000000000000,-68.483909606934,0.000000000000,52.452648162842,0.000000000000
654,972382174.129882812000,-16.037136077881,0.000000000000,-68.509803771973,0.000000000000,52.472667694092,0.000000000000
655,984494459.045898438000,-16.038003921509,0.000000000000,-68.288452148438,0.000000000000,52.250448226929,0.000000000000
656,996757618.260742188000,-16.041362762451,0.000000000000,-68.331871032715,0.000000000000,52.290508270264,0.000000000000
657,1009173531.042968750000,-16.044628143311,0.000000000000,-68.519065856934,0.000000000000,52.474437713623,0.000000000000
658,1021744100.169921875000,-16.048360824585,0.000000000000,-68.570152282715,0.000000000000,52.521791458130,0.000000000000
659,1034471252.122070312000,-16.053785324097,0.000000000000,-68.237129211426,0.000000000000,52.183343887329,0.000000000000
660,1047356937.274414062000,-16.057447433472,0.000000000000,-68.307441711426,0.000000000000,52.249994277954,0.000000000000
661,1060403130.432617188000,-16.060007095337,0.000000000000,-68.361534118652,0.000000000000,52.301527023315,0.000000000000
662,1073611830.862304688000,-16.061502456665,0.000000000000,-68.497467041016,0.000000000000,52.435964584351,0.000000000000
663,1086985062.839843750000,-16.063865661621,0.000000000000,-68.079360961914,0.000000000000,52.015495300293,0.000000000000
664,1100524875.853515620000,-16.065853118896,0.000000000000,-68.067565917969,0.000000000000,52.001712799072,0.000000000000
665,1114233344.816406250000,-16.069896697998,0.000000000000,-67.925735473633,0.000000000000,51.855838775635,0.000000000000
666,1128112570.630859380000,-16.074861526489,0.000000000000,-67.890808105469,0.000000000000,51.815946578979,0.000000000000
667,1142164680.218750000000,-16.078926086426,0.000000000000,-67.980125427246,0.000000000000,51.901199340820,0.000000000000
668,1156391827.111328120000,-16.079629898071,0.000000000000,-67.773361206055,0.000000000000,51.693731307983,0.000000000000
669,1170796191.666015620000,-16.080354690552,0.000000000000,-67.576232910156,0.000000000000,51.495878219604,0.000000000000
670,1185379981.281250000000,-16.083211898804,0.000000000000,-67.343002319336,0.000000000000,51.259790420532,0.000000000000
671,1200145431.005859380000,-16.089101791382,0.000000000000,-67.158630371094,0.000000000000,51.069528579712,0.000000000000
672,1215094803.576171880000,-16.095340728760,0.000000000000,-67.033470153809,0.000000000000,50.938129425049,0.000000000000
673,1230230390.068359370000,-16.097793579102,0.000000000000,-66.743316650391,0.000000000000,50.645523071289,0.000000000000
674,1245554509.939453120000,-16.099761962891,0.000000000000,-66.401153564453,0.000000000000,50.301391601563,0.000000000000
675,1261069511.658203120000,-16.104022979736,0.000000000000,-66.436714172363,0.000000000000,50.332691192627,0.000000000000
676,1276777772.949218750000,-16.106977462769,0.000000000000,-66.070259094238,0.000000000000,49.963281631470,0.000000000000
677,1292681701.025390620000,-16.112535476685,0.000000000000,-65.953788757324,0.000000000000,49.841253280640,0.000000000000
678,1308783733.259765630000,-16.115413665771,0.000000000000,-65.594245910645,0.000000000000,49.478832244873,0.000000000000
679,1325086337.207031250000,-16.118598937988,0.000000000000,-65.375343322754,0.000000000000,49.256744384766,0.000000000000
680,1341592011.294921880000,-16.120458602905,0.000000000000,-65.172447204590,0.000000000000,49.051988601685,0.000000000000
681,1358303285.070312500000,-16.119756698608,0.000000000000,-65.119483947754,0.000000000000,48.999727249146,0.000000000000
682,1375222719.455078130000,-16.125156402588,0.000000000000,-64.560295104980,0.000000000000,48.435138702393,0.000000000000
683,1392352907.449218750000,-16.128025054932,0.000000000000,-64.343551635742,0.000000000000,48.215526580811,0.000000000000
684,1409696474.173828120000,-16.126575469971,0.000000000000,-64.189506530762,0.000000000000,48.062931060791,0.000000000000
685,1427256077.583984380000,-16.129814147949,0.000000000000,-63.830772399902,0.000000000000,47.700958251953,0.000000000000
686,1445034408.744140620000,-16.140592575073,0.000000000000,-63.643505096436,0.000000000000,47.502912521362,0.000000000000
687,1463034192.099609380000,-16.146434783936,0.000000000000,-63.584171295166,0.000000000000,47.437736511230,0.000000000000
688,1481258186.220703120000,-16.145191192627,0.000000000000,-63.410518646240,0.000000000000,47.265327453613,0.000000000000
689,1499709183.845703120000,-16.144960403442,0.000000000000,-63.216564178467,0.000000000000,47.071603775024,0.000000000000
690,1518390012.648437500000,-16.151416778564,0.000000000000,-62.781974792480,0.000000000000,46.630558013916,0.000000000000
691,1537303535.527343750000,-16.156324386597,0.000000000000,-62.689159393311,0.000000000000,46.532835006714,0.000000000000
692,1556452650.884765620000,-16.164361953735,0.000000000000,-62.709091186523,0.000000000000,46.544729232788,0.000000000000
693,1575840293.439453120000,-16.159706115723,0.000000000000,-62.502315521240,0.000000000000,46.342609405518,0.000000000000
694,1595469434.248046880000,-16.157215118408,0.000000000000,-62.426109313965,0.000000000000,46.268894195557,0.000000000000
695,1615343081.595703120000,-16.161289215088,0.000000000000,-62.229907989502,0.000000000000,46.068618774414,0.000000000000
696,1635464281.017578120000,-16.168855667114,0.000000000000,-62.293476104736,0.000000000000,46.124620437622,0.000000000000
697,1655836116.154296880000,-16.168899536133,0.000000000000,-62.176704406738,0.000000000000,46.007804870605,0.000000000000
698,1676461709.056640620000,-16.174577713013,0.000000000000,-62.054218292236,0.000000000000,45.879640579224,0.000000000000
699,1697344220.492187500000,-16.185876846313,0.000000000000,-62.351848602295,0.000000000000,46.165971755981,0.000000000000
700,1718486850.830078120000,-16.188438415527,0.000000000000,-62.127536773682,0.000000000000,45.939098358154,0.000000000000
701,1739892840.074218750000,-16.196098327637,0.000000000000,-62.003360748291,0.000000000000,45.807262420654,0.000000000000
702,1761565468.763671880000,-16.201961517334,0.000000000000,-61.954128265381,0.000000000000,45.752166748047,0.000000000000
703,1783508058.292968750000,-16.213918685913,0.000000000000,-61.885177612305,0.000000000000,45.671258926392,0.000000000000
704,1805723971.261718750000,-16.225999832153,0.000000000000,-61.641120910645,0.000000000000,45.415121078491,0.000000000000
705,1828216612.386718750000,-16.231565475464,0.000000000000,-61.395828247070,0.000000000000,45.164262771606,0.000000000000
706,1850989428.554687500000,-16.236116409302,0.000000000000,-61.184120178223,0.000000000000,44.948003768921,0.000000000000
707,1874045909.773437500000,-16.231441497803,0.000000000000,-60.813713073730,0.000000000000,44.582271575928,0.000000000000
708,1897389589.523437500000,-16.225463867188,0.000000000000,-60.339912414551,0.000000000000,44.114448547363,0.000000000000
709,1921024045.107421880000,-16.234077453613,0.000000000000,-59.865047454834,0.000000000000,43.630970001221,0.000000000000
710,1944952898.646484380000,-16.245689392090,0.000000000000,-59.443267822266,0.000000000000,43.197578430176,0.000000000000
711,1969179817.119140620000,-16.259222030640,0.000000000000,-59.124790191650,0.000000000000,42.865568161011,0.000000000000
712,1993708513.443359380000,-16.258289337158,0.000000000000,-58.923797607422,0.000000000000,42.665508270264,0.000000000000
713,2018542746.521484370000,-16.257059097290,0.000000000000,-58.825195312500,0.000000000000,42.568136215210,0.000000000000
714,2043686322.281250000000,-16.262277603149,0.000000000000,-58.977954864502,0.000000000000,42.715677261353,0.000000000000
715,2069143094.052734380000,-16.266967773438,0.000000000000,-59.079029083252,0.000000000000,42.812061309814,0.000000000000
716,2094916962.962890620000,-16.280225753784,0.000000000000,-59.190605163574,0.000000000000,42.910379409790,0.000000000000
717,2121011879.009765630000,-16.289331436157,0.000000000000,-59.315273284912,0.000000000000,43.025941848755,0.000000000000
718,2147431841.111328120000,-16.296184539795,0.000000000000,-59.591308593750,0.000000000000,43.295124053955,0.000000000000
719,2174180898.210937500000,-16.303680419922,0.000000000000,-59.718265533447,0.000000000000,43.414585113525,0.000000000000
720,2201263149.687500000000,-16.308692932129,0.000000000000,-60.046108245850,0.000000000000,43.737415313721,0.000000000000
721,2228682745.757812500000,-16.319814682007,0.000000000000,-60.280815124512,0.000000000000,43.961000442505,0.000000000000
722,2256443888.648437500000,-16.327157974243,0.000000000000,-60.783622741699,0.000000000000,44.456464767456,0.000000000000
723,2284550832.609375000000,-16.336311340332,0.000000000000,-61.097908020020,0.000000000000,44.761596679688,0.000000000000
724,2313007885.117187500000,-16.341466903687,0.000000000000,-61.745906829834,0.000000000000,45.404439926147,0.000000000000
725,2341819407.316406250000,-16.353099822998,0.000000000000,-62.546665191650,0.000000000000,46.193565368652,0.000000000000
726,2370989814.421875000000,-16.361518859863,0.000000000000,-63.179679870605,0.000000000000,46.818161010742,0.000000000000
727,2400523576.976562500000,-16.375028610229,0.000000000000,-65.100173950195,0.000000000000,48.725145339966,0.000000000000
728,2430425220.882812500000,-16.384271621704,0.000000000000,-68.501487731934,0.000000000000,52.117216110229,0.000000000000
729,2460699328.664062500000,-16.393894195557,0.000000000000,-67.596817016602,0.000000000000,51.202922821045,0.000000000000
730,2491350539.921875000000,-16.393470764160,0.000000000000,-66.938865661621,0.000000000000,50.545394897461,0.000000000000
731,2522383551.804687500000,-16.408012390137,0.000000000000,-64.964698791504,0.000000000000,48.556686401367,0.000000000000
732,2553803120.308593750000,-16.411596298218,0.000000000000,-63.878917694092,0.000000000000,47.467321395874,0.000000000000
733,2585614060.320312500000,-16.420566558838,0.000000000000,-63.580951690674,0.000000000000,47.160385131836,0.000000000000
734,2617821247.062500000000,-16.422163009644,0.000000000000,-62.913776397705,0.000000000000,46.491613388062,0.000000000000
735,2650429616.125000000000,-16.432451248169,0.000000000000,-62.664726257324,0.000000000000,46.232275009155,0.000000000000
736,2683444164.843750000000,-16.442373275757,0.000000000000,-63.111907958984,0.000000000000,46.669534683228,0.000000000000
737,2716869952.804687500000,-16.447494506836,0.000000000000,-63.412487030029,0.000000000000,46.964992523193,0.000000000000
738,2750712102.347656250000,-16.457647323608,0.000000000000,-63.724258422852,0.000000000000,47.266611099243,0.000000000000
739,2784975799.976562500000,-16.469102859497,0.000000000000,-63.048694610596,0.000000000000,46.579591751099,0.000000000000
740,2819666296.441406250000,-16.483142852783,0.000000000000,-62.695407867432,0.000000000000,46.212265014648,0.000000000000
741,2854788908.167968750000,-16.498043060303,0.000000000000,-63.680393218994,0.000000000000,47.182350158691,0.000000000000
